,carparkID,slotOccupancy,dayOfWeek,year,month,timeOfDay
43260,1,95,3,2020,3,758
43261,1,113,3,2020,3,759
43262,1,104,3,2020,3,800
43263,1,104,3,2020,3,801
43264,1,104,3,2020,3,802
43265,1,111,3,2020,3,803
43266,1,119,3,2020,3,804
43267,1,105,3,2020,3,805
43268,1,102,3,2020,3,806
43269,1,117,3,2020,3,807
43270,1,102,3,2020,3,808
43271,1,109,3,2020,3,809
43272,1,113,3,2020,3,810
43273,1,107,3,2020,3,811
43274,1,109,3,2020,3,812
43275,1,114,3,2020,3,813
43276,1,101,3,2020,3,814
43277,1,101,3,2020,3,815
43278,1,96,3,2020,3,816
43279,1,117,3,2020,3,817
43280,1,122,3,2020,3,818
43281,1,120,3,2020,3,819
43282,1,93,3,2020,3,820
43283,1,102,3,2020,3,821
43284,1,107,3,2020,3,822
43285,1,112,3,2020,3,823
43286,1,102,3,2020,3,824
43287,1,104,3,2020,3,825
43288,1,91,3,2020,3,826
43289,1,98,3,2020,3,827
43290,1,98,3,2020,3,828
43291,1,98,3,2020,3,829
43292,1,102,3,2020,3,830
43293,1,102,3,2020,3,831
43294,1,115,3,2020,3,832
43295,1,99,3,2020,3,833
43296,1,109,3,2020,3,834
43297,1,99,3,2020,3,835
43298,1,101,3,2020,3,836
43299,1,116,3,2020,3,837
43300,1,105,3,2020,3,838
43301,1,108,3,2020,3,839
43302,1,97,3,2020,3,840
43303,1,120,3,2020,3,841
43304,1,95,3,2020,3,842
43305,1,110,3,2020,3,843
43306,1,96,3,2020,3,844
43307,1,88,3,2020,3,845
43308,1,106,3,2020,3,846
43309,1,112,3,2020,3,847
43310,1,106,3,2020,3,848
43311,1,111,3,2020,3,849
43312,1,98,3,2020,3,850
43313,1,99,3,2020,3,851
43314,1,91,3,2020,3,852
43315,1,103,3,2020,3,853
43316,1,97,3,2020,3,854
43317,1,102,3,2020,3,855
43318,1,106,3,2020,3,856
43319,1,105,3,2020,3,857
43320,1,99,3,2020,3,858
43321,1,112,3,2020,3,859
43322,1,106,3,2020,3,900
43323,1,115,3,2020,3,901
43324,1,91,3,2020,3,902
43325,1,104,3,2020,3,903
43326,1,117,3,2020,3,904
43327,1,113,3,2020,3,905
43328,1,104,3,2020,3,906
43329,1,94,3,2020,3,907
43330,1,106,3,2020,3,908
43331,1,112,3,2020,3,909
43332,1,113,3,2020,3,910
43333,1,107,3,2020,3,911
43334,1,112,3,2020,3,912
43335,1,105,3,2020,3,913
43336,1,119,3,2020,3,914
43337,1,103,3,2020,3,915
43338,1,98,3,2020,3,916
43339,1,116,3,2020,3,917
43340,1,105,3,2020,3,918
43341,1,100,3,2020,3,919
43342,1,100,3,2020,3,920
43343,1,108,3,2020,3,921
43344,1,100,3,2020,3,922
43345,1,100,3,2020,3,923
43346,1,99,3,2020,3,924
43347,1,108,3,2020,3,925
43348,1,103,3,2020,3,926
43349,1,116,3,2020,3,927
43350,1,97,3,2020,3,928
43351,1,108,3,2020,3,929
43352,1,103,3,2020,3,930
43353,1,102,3,2020,3,931
43354,1,98,3,2020,3,932
43355,1,108,3,2020,3,933
43356,1,94,3,2020,3,934
43357,1,95,3,2020,3,935
43358,1,106,3,2020,3,936
43359,1,104,3,2020,3,937
43360,1,108,3,2020,3,938
43361,1,105,3,2020,3,939
43362,1,111,3,2020,3,940
43363,1,99,3,2020,3,941
43364,1,105,3,2020,3,942
43365,1,98,3,2020,3,943
43366,1,113,3,2020,3,944
43367,1,103,3,2020,3,945
43368,1,95,3,2020,3,946
43369,1,112,3,2020,3,947
43370,1,101,3,2020,3,948
43371,1,108,3,2020,3,949
43372,1,106,3,2020,3,950
43373,1,101,3,2020,3,951
43374,1,109,3,2020,3,952
43375,1,99,3,2020,3,953
43376,1,105,3,2020,3,954
43377,1,102,3,2020,3,955
43378,1,104,3,2020,3,956
43379,1,117,3,2020,3,957
43380,1,107,3,2020,3,958
43381,1,108,3,2020,3,959
43382,1,95,3,2020,3,1000
43383,1,118,3,2020,3,1001
43384,1,107,3,2020,3,1002
43385,1,104,3,2020,3,1003
43386,1,113,3,2020,3,1004
43387,1,103,3,2020,3,1005
43388,1,104,3,2020,3,1006
43389,1,113,3,2020,3,1007
43390,1,109,3,2020,3,1008
43391,1,100,3,2020,3,1009
43392,1,95,3,2020,3,1010
43393,1,105,3,2020,3,1011
43394,1,108,3,2020,3,1012
43395,1,103,3,2020,3,1013
43396,1,111,3,2020,3,1014
43397,1,106,3,2020,3,1015
43398,1,100,3,2020,3,1016
43399,1,95,3,2020,3,1017
43400,1,94,3,2020,3,1018
43401,1,96,3,2020,3,1019
43402,1,106,3,2020,3,1020
43403,1,117,3,2020,3,1021
43404,1,103,3,2020,3,1022
43405,1,100,3,2020,3,1023
43406,1,99,3,2020,3,1024
43407,1,106,3,2020,3,1025
43408,1,96,3,2020,3,1026
43409,1,103,3,2020,3,1027
43410,1,108,3,2020,3,1028
43411,1,107,3,2020,3,1029
43412,1,105,3,2020,3,1030
43413,1,112,3,2020,3,1031
43414,1,103,3,2020,3,1032
43415,1,110,3,2020,3,1033
43416,1,104,3,2020,3,1034
43417,1,96,3,2020,3,1035
43418,1,92,3,2020,3,1036
43419,1,104,3,2020,3,1037
43420,1,105,3,2020,3,1038
43421,1,97,3,2020,3,1039
43422,1,109,3,2020,3,1040
43423,1,103,3,2020,3,1041
43424,1,110,3,2020,3,1042
43425,1,103,3,2020,3,1043
43426,1,105,3,2020,3,1044
43427,1,98,3,2020,3,1045
43428,1,109,3,2020,3,1046
43429,1,119,3,2020,3,1047
43430,1,111,3,2020,3,1048
43431,1,101,3,2020,3,1049
43432,1,105,3,2020,3,1050
43433,1,109,3,2020,3,1051
43434,1,104,3,2020,3,1052
43435,1,100,3,2020,3,1053
43436,1,103,3,2020,3,1054
43437,1,111,3,2020,3,1055
43438,1,117,3,2020,3,1056
43439,1,104,3,2020,3,1057
43440,1,98,3,2020,3,1058
43441,1,105,3,2020,3,1059
43442,1,103,3,2020,3,1100
43443,1,99,3,2020,3,1101
43444,1,116,3,2020,3,1102
43445,1,90,3,2020,3,1103
43446,1,102,3,2020,3,1104
43447,1,96,3,2020,3,1105
43448,1,119,3,2020,3,1106
43449,1,106,3,2020,3,1107
43450,1,103,3,2020,3,1108
43451,1,96,3,2020,3,1109
43452,1,96,3,2020,3,1110
43453,1,99,3,2020,3,1111
43454,1,105,3,2020,3,1112
43455,1,111,3,2020,3,1113
43456,1,95,3,2020,3,1114
43457,1,107,3,2020,3,1115
43458,1,116,3,2020,3,1116
43459,1,107,3,2020,3,1117
43460,1,104,3,2020,3,1118
43461,1,110,3,2020,3,1119
43462,1,102,3,2020,3,1120
43463,1,101,3,2020,3,1121
43464,1,113,3,2020,3,1122
43465,1,106,3,2020,3,1123
43466,1,107,3,2020,3,1124
43467,1,99,3,2020,3,1125
43468,1,110,3,2020,3,1126
43469,1,113,3,2020,3,1127
43470,1,115,3,2020,3,1128
43471,1,104,3,2020,3,1129
43472,1,100,3,2020,3,1130
43473,1,104,3,2020,3,1131
43474,1,100,3,2020,3,1132
43475,1,105,3,2020,3,1133
43476,1,113,3,2020,3,1134
43477,1,110,3,2020,3,1135
43478,1,108,3,2020,3,1136
43479,1,94,3,2020,3,1137
43480,1,108,3,2020,3,1138
43481,1,98,3,2020,3,1139
43482,1,97,3,2020,3,1140
43483,1,104,3,2020,3,1141
43484,1,96,3,2020,3,1142
43485,1,104,3,2020,3,1143
43486,1,99,3,2020,3,1144
43487,1,102,3,2020,3,1145
43488,1,99,3,2020,3,1146
43489,1,91,3,2020,3,1147
43490,1,108,3,2020,3,1148
43491,1,100,3,2020,3,1149
43492,1,105,3,2020,3,1150
43493,1,102,3,2020,3,1151
43494,1,109,3,2020,3,1152
43495,1,104,3,2020,3,1153
43496,1,111,3,2020,3,1154
43497,1,109,3,2020,3,1155
43498,1,104,3,2020,3,1156
43499,1,99,3,2020,3,1157
43500,1,110,3,2020,3,1158
43501,1,103,3,2020,3,1159
43502,1,108,3,2020,3,1200
43503,1,103,3,2020,3,1201
43504,1,105,3,2020,3,1202
43505,1,110,3,2020,3,1203
43506,1,106,3,2020,3,1204
43507,1,106,3,2020,3,1205
43508,1,113,3,2020,3,1206
43509,1,106,3,2020,3,1207
43510,1,112,3,2020,3,1208
43511,1,110,3,2020,3,1209
43512,1,99,3,2020,3,1210
43513,1,100,3,2020,3,1211
43514,1,103,3,2020,3,1212
43515,1,117,3,2020,3,1213
43516,1,90,3,2020,3,1214
43517,1,111,3,2020,3,1215
43518,1,114,3,2020,3,1216
43519,1,116,3,2020,3,1217
43520,1,111,3,2020,3,1218
43521,1,105,3,2020,3,1219
43522,1,108,3,2020,3,1220
43523,1,98,3,2020,3,1221
43524,1,90,3,2020,3,1222
43525,1,113,3,2020,3,1223
43526,1,110,3,2020,3,1224
43527,1,102,3,2020,3,1225
43528,1,96,3,2020,3,1226
43529,1,121,3,2020,3,1227
43530,1,119,3,2020,3,1228
43531,1,105,3,2020,3,1229
43532,1,117,3,2020,3,1230
43533,1,91,3,2020,3,1231
43534,1,102,3,2020,3,1232
43535,1,114,3,2020,3,1233
43536,1,96,3,2020,3,1234
43537,1,97,3,2020,3,1235
43538,1,109,3,2020,3,1236
43539,1,113,3,2020,3,1237
43540,1,92,3,2020,3,1238
43541,1,92,3,2020,3,1239
43542,1,103,3,2020,3,1240
43543,1,110,3,2020,3,1241
43544,1,108,3,2020,3,1242
43545,1,101,3,2020,3,1243
43546,1,108,3,2020,3,1244
43547,1,113,3,2020,3,1245
43548,1,102,3,2020,3,1246
43549,1,115,3,2020,3,1247
43550,1,112,3,2020,3,1248
43551,1,113,3,2020,3,1249
43552,1,104,3,2020,3,1250
43553,1,98,3,2020,3,1251
43554,1,103,3,2020,3,1252
43555,1,100,3,2020,3,1253
43556,1,104,3,2020,3,1254
43557,1,101,3,2020,3,1255
43558,1,97,3,2020,3,1256
43559,1,96,3,2020,3,1257
43560,1,104,3,2020,3,1258
43561,1,113,3,2020,3,1259
43562,1,113,3,2020,3,1300
43563,1,110,3,2020,3,1301
43564,1,101,3,2020,3,1302
43565,1,103,3,2020,3,1303
43566,1,117,3,2020,3,1304
43567,1,102,3,2020,3,1305
43568,1,113,3,2020,3,1306
43569,1,103,3,2020,3,1307
43570,1,100,3,2020,3,1308
43571,1,99,3,2020,3,1309
43572,1,103,3,2020,3,1310
43573,1,100,3,2020,3,1311
43574,1,111,3,2020,3,1312
43575,1,105,3,2020,3,1313
43576,1,107,3,2020,3,1314
43577,1,111,3,2020,3,1315
43578,1,124,3,2020,3,1316
43579,1,114,3,2020,3,1317
43580,1,94,3,2020,3,1318
43581,1,107,3,2020,3,1319
43582,1,108,3,2020,3,1320
43583,1,95,3,2020,3,1321
43584,1,88,3,2020,3,1322
43585,1,108,3,2020,3,1323
43586,1,99,3,2020,3,1324
43587,1,106,3,2020,3,1325
43588,1,97,3,2020,3,1326
43589,1,106,3,2020,3,1327
43590,1,106,3,2020,3,1328
43591,1,102,3,2020,3,1329
43592,1,110,3,2020,3,1330
43593,1,98,3,2020,3,1331
43594,1,112,3,2020,3,1332
43595,1,95,3,2020,3,1333
43596,1,106,3,2020,3,1334
43597,1,112,3,2020,3,1335
43598,1,124,3,2020,3,1336
43599,1,109,3,2020,3,1337
43600,1,111,3,2020,3,1338
43601,1,106,3,2020,3,1339
43602,1,116,3,2020,3,1340
43603,1,111,3,2020,3,1341
43604,1,103,3,2020,3,1342
43605,1,93,3,2020,3,1343
43606,1,104,3,2020,3,1344
43607,1,104,3,2020,3,1345
43608,1,109,3,2020,3,1346
43609,1,106,3,2020,3,1347
43610,1,97,3,2020,3,1348
43611,1,102,3,2020,3,1349
43612,1,105,3,2020,3,1350
43613,1,109,3,2020,3,1351
43614,1,106,3,2020,3,1352
43615,1,119,3,2020,3,1353
43616,1,102,3,2020,3,1354
43617,1,103,3,2020,3,1355
43618,1,123,3,2020,3,1356
43619,1,105,3,2020,3,1357
43620,1,114,3,2020,3,1358
43621,1,98,3,2020,3,1359
43622,1,102,3,2020,3,1400
43623,1,107,3,2020,3,1401
43624,1,104,3,2020,3,1402
43625,1,113,3,2020,3,1403
43626,1,108,3,2020,3,1404
43627,1,101,3,2020,3,1405
43628,1,105,3,2020,3,1406
43629,1,95,3,2020,3,1407
43630,1,109,3,2020,3,1408
43631,1,101,3,2020,3,1409
43632,1,113,3,2020,3,1410
43633,1,102,3,2020,3,1411
43634,1,108,3,2020,3,1412
43635,1,109,3,2020,3,1413
43636,1,106,3,2020,3,1414
43637,1,104,3,2020,3,1415
43638,1,105,3,2020,3,1416
43639,1,99,3,2020,3,1417
43640,1,108,3,2020,3,1418
43641,1,103,3,2020,3,1419
43642,1,103,3,2020,3,1420
43643,1,98,3,2020,3,1421
43644,1,113,3,2020,3,1422
43645,1,109,3,2020,3,1423
43646,1,95,3,2020,3,1424
43647,1,103,3,2020,3,1425
43648,1,113,3,2020,3,1426
43649,1,111,3,2020,3,1427
43650,1,115,3,2020,3,1428
43651,1,89,3,2020,3,1429
43652,1,104,3,2020,3,1430
43653,1,110,3,2020,3,1431
43654,1,105,3,2020,3,1432
43655,1,103,3,2020,3,1433
43656,1,113,3,2020,3,1434
43657,1,108,3,2020,3,1435
43658,1,105,3,2020,3,1436
43659,1,106,3,2020,3,1437
43660,1,104,3,2020,3,1438
43661,1,109,3,2020,3,1439
43662,1,100,3,2020,3,1440
43663,1,109,3,2020,3,1441
43664,1,98,3,2020,3,1442
43665,1,88,3,2020,3,1443
43666,1,107,3,2020,3,1444
43667,1,108,3,2020,3,1445
43668,1,113,3,2020,3,1446
43669,1,113,3,2020,3,1447
43670,1,110,3,2020,3,1448
43671,1,116,3,2020,3,1449
43672,1,111,3,2020,3,1450
43673,1,104,3,2020,3,1451
43674,1,101,3,2020,3,1452
43675,1,114,3,2020,3,1453
43676,1,111,3,2020,3,1454
43677,1,115,3,2020,3,1455
43678,1,114,3,2020,3,1456
43679,1,94,3,2020,3,1457
43680,1,113,3,2020,3,1458
43681,1,101,3,2020,3,1459
43682,1,101,3,2020,3,1500
43683,1,103,3,2020,3,1501
43684,1,111,3,2020,3,1502
43685,1,115,3,2020,3,1503
43686,1,111,3,2020,3,1504
43687,1,104,3,2020,3,1505
43688,1,105,3,2020,3,1506
43689,1,92,3,2020,3,1507
43690,1,106,3,2020,3,1508
43691,1,92,3,2020,3,1509
43692,1,105,3,2020,3,1510
43693,1,107,3,2020,3,1511
43694,1,99,3,2020,3,1512
43695,1,106,3,2020,3,1513
43696,1,101,3,2020,3,1514
43697,1,104,3,2020,3,1515
43698,1,106,3,2020,3,1516
43699,1,108,3,2020,3,1517
43700,1,103,3,2020,3,1518
43701,1,112,3,2020,3,1519
43702,1,106,3,2020,3,1520
43703,1,122,3,2020,3,1521
43704,1,98,3,2020,3,1522
43705,1,100,3,2020,3,1523
43706,1,111,3,2020,3,1524
43707,1,106,3,2020,3,1525
43708,1,108,3,2020,3,1526
43709,1,107,3,2020,3,1527
43710,1,107,3,2020,3,1528
43711,1,102,3,2020,3,1529
43712,1,93,3,2020,3,1530
43713,1,105,3,2020,3,1531
43714,1,113,3,2020,3,1532
43715,1,110,3,2020,3,1533
43716,1,104,3,2020,3,1534
43717,1,122,3,2020,3,1535
43718,1,103,3,2020,3,1536
43719,1,100,3,2020,3,1537
43720,1,98,3,2020,3,1538
43721,1,98,3,2020,3,1539
43722,1,101,3,2020,3,1540
43723,1,104,3,2020,3,1541
43724,1,101,3,2020,3,1542
43725,1,114,3,2020,3,1543
43726,1,97,3,2020,3,1544
43727,1,112,3,2020,3,1545
43728,1,110,3,2020,3,1546
43729,1,112,3,2020,3,1547
43730,1,107,3,2020,3,1548
43731,1,109,3,2020,3,1549
43732,1,99,3,2020,3,1550
43733,1,109,3,2020,3,1551
43734,1,87,3,2020,3,1552
43735,1,93,3,2020,3,1553
43736,1,102,3,2020,3,1554
43737,1,102,3,2020,3,1555
43738,1,98,3,2020,3,1556
43739,1,108,3,2020,3,1557
43740,1,109,3,2020,3,1558
43741,1,112,3,2020,3,1559
43742,1,111,3,2020,3,1600
43743,1,103,3,2020,3,1601
43744,1,107,3,2020,3,1602
43745,1,110,3,2020,3,1603
43746,1,111,3,2020,3,1604
43747,1,100,3,2020,3,1605
43748,1,115,3,2020,3,1606
43749,1,100,3,2020,3,1607
43750,1,105,3,2020,3,1608
43751,1,107,3,2020,3,1609
43752,1,110,3,2020,3,1610
43753,1,110,3,2020,3,1611
43754,1,95,3,2020,3,1612
43755,1,101,3,2020,3,1613
43756,1,120,3,2020,3,1614
43757,1,111,3,2020,3,1615
43758,1,110,3,2020,3,1616
43759,1,106,3,2020,3,1617
43760,1,108,3,2020,3,1618
43761,1,98,3,2020,3,1619
43762,1,97,3,2020,3,1620
43763,1,111,3,2020,3,1621
43764,1,110,3,2020,3,1622
43765,1,99,3,2020,3,1623
43766,1,105,3,2020,3,1624
43767,1,107,3,2020,3,1625
43768,1,112,3,2020,3,1626
43769,1,100,3,2020,3,1627
43770,1,111,3,2020,3,1628
43771,1,95,3,2020,3,1629
43772,1,113,3,2020,3,1630
43773,1,111,3,2020,3,1631
43774,1,98,3,2020,3,1632
43775,1,99,3,2020,3,1633
43776,1,109,3,2020,3,1634
43777,1,117,3,2020,3,1635
43778,1,106,3,2020,3,1636
43779,1,110,3,2020,3,1637
43780,1,104,3,2020,3,1638
43781,1,98,3,2020,3,1639
43782,1,104,3,2020,3,1640
43783,1,103,3,2020,3,1641
43784,1,101,3,2020,3,1642
43785,1,103,3,2020,3,1643
43786,1,109,3,2020,3,1644
43787,1,97,3,2020,3,1645
43788,1,114,3,2020,3,1646
43789,1,102,3,2020,3,1647
43790,1,100,3,2020,3,1648
43791,1,88,3,2020,3,1649
43792,1,105,3,2020,3,1650
43793,1,108,3,2020,3,1651
43794,1,107,3,2020,3,1652
43795,1,108,3,2020,3,1653
43796,1,98,3,2020,3,1654
43797,1,106,3,2020,3,1655
43798,1,116,3,2020,3,1656
43799,1,109,3,2020,3,1657
43800,1,107,3,2020,3,1658
43801,1,104,3,2020,3,1659
43802,1,106,3,2020,3,1700
43803,1,104,3,2020,3,1701
43804,1,103,3,2020,3,1702
43805,1,114,3,2020,3,1703
43806,1,100,3,2020,3,1704
43807,1,97,3,2020,3,1705
43808,1,109,3,2020,3,1706
43809,1,112,3,2020,3,1707
43810,1,116,3,2020,3,1708
43811,1,95,3,2020,3,1709
43812,1,104,3,2020,3,1710
43813,1,104,3,2020,3,1711
43814,1,96,3,2020,3,1712
43815,1,106,3,2020,3,1713
43816,1,103,3,2020,3,1714
43817,1,101,3,2020,3,1715
43818,1,104,3,2020,3,1716
43819,1,99,3,2020,3,1717
43820,1,109,3,2020,3,1718
43821,1,108,3,2020,3,1719
43822,1,101,3,2020,3,1720
43823,1,95,3,2020,3,1721
43824,1,100,3,2020,3,1722
43825,1,99,3,2020,3,1723
43826,1,105,3,2020,3,1724
43827,1,99,3,2020,3,1725
43828,1,106,3,2020,3,1726
43829,1,100,3,2020,3,1727
43830,1,100,3,2020,3,1728
43831,1,108,3,2020,3,1729
43832,1,107,3,2020,3,1730
43833,1,111,3,2020,3,1731
43834,1,102,3,2020,3,1732
43835,1,119,3,2020,3,1733
43836,1,110,3,2020,3,1734
43837,1,102,3,2020,3,1735
43838,1,107,3,2020,3,1736
43839,1,107,3,2020,3,1737
43840,1,112,3,2020,3,1738
43841,1,98,3,2020,3,1739
43842,1,101,3,2020,3,1740
43843,1,107,3,2020,3,1741
43844,1,108,3,2020,3,1742
43845,1,118,3,2020,3,1743
43846,1,104,3,2020,3,1744
43847,1,95,3,2020,3,1745
43848,1,109,3,2020,3,1746
43849,1,112,3,2020,3,1747
43850,1,119,3,2020,3,1748
43851,1,98,3,2020,3,1749
43852,1,107,3,2020,3,1750
43853,1,119,3,2020,3,1751
43854,1,98,3,2020,3,1752
43855,1,94,3,2020,3,1753
43856,1,114,3,2020,3,1754
43857,1,101,3,2020,3,1755
43858,1,105,3,2020,3,1756
43859,1,105,3,2020,3,1757
43860,1,107,3,2020,3,1758
43861,1,100,3,2020,3,1759
43862,1,108,3,2020,3,1800
43863,1,100,3,2020,3,1801
43864,1,102,3,2020,3,1802
43865,1,106,3,2020,3,1803
43866,1,102,3,2020,3,1804
43867,1,103,3,2020,3,1805
43868,1,101,3,2020,3,1806
43869,1,101,3,2020,3,1807
43870,1,112,3,2020,3,1808
43871,1,106,3,2020,3,1809
43872,1,105,3,2020,3,1810
43873,1,102,3,2020,3,1811
43874,1,119,3,2020,3,1812
43875,1,110,3,2020,3,1813
43876,1,108,3,2020,3,1814
43877,1,103,3,2020,3,1815
43878,1,102,3,2020,3,1816
43879,1,96,3,2020,3,1817
43880,1,100,3,2020,3,1818
43881,1,107,3,2020,3,1819
43882,1,101,3,2020,3,1820
43883,1,104,3,2020,3,1821
43884,1,105,3,2020,3,1822
43885,1,116,3,2020,3,1823
43886,1,109,3,2020,3,1824
43887,1,105,3,2020,3,1825
43888,1,100,3,2020,3,1826
43889,1,117,3,2020,3,1827
43890,1,88,3,2020,3,1828
43891,1,103,3,2020,3,1829
43892,1,109,3,2020,3,1830
43893,1,101,3,2020,3,1831
43894,1,109,3,2020,3,1832
43895,1,101,3,2020,3,1833
43896,1,107,3,2020,3,1834
43897,1,103,3,2020,3,1835
43898,1,96,3,2020,3,1836
43899,1,114,3,2020,3,1837
43900,1,102,3,2020,3,1838
43901,1,98,3,2020,3,1839
43902,1,115,3,2020,3,1840
43903,1,101,3,2020,3,1841
43904,1,115,3,2020,3,1842
43905,1,95,3,2020,3,1843
43906,1,113,3,2020,3,1844
43907,1,110,3,2020,3,1845
43908,1,103,3,2020,3,1846
43909,1,101,3,2020,3,1847
43910,1,107,3,2020,3,1848
43911,1,101,3,2020,3,1849
43912,1,103,3,2020,3,1850
43913,1,101,3,2020,3,1851
43914,1,99,3,2020,3,1852
43915,1,100,3,2020,3,1853
43916,1,108,3,2020,3,1854
43917,1,105,3,2020,3,1855
43918,1,111,3,2020,3,1856
43919,1,112,3,2020,3,1857
43920,1,112,3,2020,3,1858
43921,1,108,3,2020,3,1859
43922,1,107,3,2020,3,1900
43923,1,89,3,2020,3,1901
43924,1,110,3,2020,3,1902
43925,1,95,3,2020,3,1903
43926,1,110,3,2020,3,1904
43927,1,110,3,2020,3,1905
43928,1,112,3,2020,3,1906
43929,1,111,3,2020,3,1907
43930,1,111,3,2020,3,1908
43931,1,109,3,2020,3,1909
43932,1,105,3,2020,3,1910
43933,1,108,3,2020,3,1911
43934,1,103,3,2020,3,1912
43935,1,109,3,2020,3,1913
43936,1,108,3,2020,3,1914
43937,1,111,3,2020,3,1915
43938,1,122,3,2020,3,1916
43939,1,106,3,2020,3,1917
43940,1,106,3,2020,3,1918
43941,1,100,3,2020,3,1919
43942,1,111,3,2020,3,1920
43943,1,104,3,2020,3,1921
43944,1,103,3,2020,3,1922
43945,1,98,3,2020,3,1923
43946,1,109,3,2020,3,1924
43947,1,99,3,2020,3,1925
43948,1,117,3,2020,3,1926
43949,1,108,3,2020,3,1927
43950,1,105,3,2020,3,1928
43951,1,101,3,2020,3,1929
43952,1,112,3,2020,3,1930
43953,1,95,3,2020,3,1931
43954,1,110,3,2020,3,1932
43955,1,105,3,2020,3,1933
43956,1,101,3,2020,3,1934
43957,1,112,3,2020,3,1935
43958,1,114,3,2020,3,1936
43959,1,97,3,2020,3,1937
43960,1,115,3,2020,3,1938
43961,1,111,3,2020,3,1939
43962,1,113,3,2020,3,1940
43963,1,100,3,2020,3,1941
43964,1,99,3,2020,3,1942
43965,1,98,3,2020,3,1943
43966,1,115,3,2020,3,1944
43967,1,110,3,2020,3,1945
43968,1,113,3,2020,3,1946
43969,1,104,3,2020,3,1947
43970,1,107,3,2020,3,1948
43971,1,118,3,2020,3,1949
43972,1,103,3,2020,3,1950
43973,1,99,3,2020,3,1951
43974,1,114,3,2020,3,1952
43975,1,118,3,2020,3,1953
43976,1,105,3,2020,3,1954
43977,1,105,3,2020,3,1955
43978,1,103,3,2020,3,1956
43979,1,104,3,2020,3,1957
43980,1,102,3,2020,3,1958
43981,1,104,3,2020,3,1959
43982,1,102,3,2020,3,2000
43983,1,105,3,2020,3,2001
43984,1,110,3,2020,3,2002
43985,1,113,3,2020,3,2003
43986,1,106,3,2020,3,2004
43987,1,93,3,2020,3,2005
43988,1,99,3,2020,3,2006
43989,1,115,3,2020,3,2007
43990,1,104,3,2020,3,2008
43991,1,95,3,2020,3,2009
43992,1,102,3,2020,3,2010
43993,1,98,3,2020,3,2011
43994,1,104,3,2020,3,2012
43995,1,97,3,2020,3,2013
43996,1,103,3,2020,3,2014
43997,1,104,3,2020,3,2015
43998,1,111,3,2020,3,2016
43999,1,113,3,2020,3,2017
44000,1,103,3,2020,3,2018
44001,1,106,3,2020,3,2019
44002,1,109,3,2020,3,2020
44003,1,106,3,2020,3,2021
44004,1,98,3,2020,3,2022
44005,1,110,3,2020,3,2023
44006,1,105,3,2020,3,2024
44007,1,97,3,2020,3,2025
44008,1,111,3,2020,3,2026
44009,1,113,3,2020,3,2027
44010,1,99,3,2020,3,2028
44011,1,98,3,2020,3,2029
44012,1,101,3,2020,3,2030
44013,1,109,3,2020,3,2031
44014,1,115,3,2020,3,2032
44015,1,111,3,2020,3,2033
44016,1,110,3,2020,3,2034
44017,1,107,3,2020,3,2035
44018,1,107,3,2020,3,2036
44019,1,104,3,2020,3,2037
44020,1,98,3,2020,3,2038
44021,1,100,3,2020,3,2039
44022,1,111,3,2020,3,2040
44023,1,105,3,2020,3,2041
44024,1,107,3,2020,3,2042
44025,1,92,3,2020,3,2043
44026,1,104,3,2020,3,2044
44027,1,105,3,2020,3,2045
44028,1,111,3,2020,3,2046
44029,1,107,3,2020,3,2047
44030,1,114,3,2020,3,2048
44031,1,97,3,2020,3,2049
44032,1,110,3,2020,3,2050
44033,1,108,3,2020,3,2051
44034,1,115,3,2020,3,2052
44035,1,110,3,2020,3,2053
44036,1,111,3,2020,3,2054
44037,1,95,3,2020,3,2055
44038,1,113,3,2020,3,2056
44039,1,106,3,2020,3,2057
44040,1,107,3,2020,3,2058
44041,1,102,3,2020,3,2059
44042,1,103,3,2020,3,2100
44043,1,113,3,2020,3,2101
44044,1,105,3,2020,3,2102
44045,1,104,3,2020,3,2103
44046,1,102,3,2020,3,2104
44047,1,102,3,2020,3,2105
44048,1,110,3,2020,3,2106
44049,1,103,3,2020,3,2107
44050,1,105,3,2020,3,2108
44051,1,110,3,2020,3,2109
44052,1,94,3,2020,3,2110
44053,1,113,3,2020,3,2111
44054,1,106,3,2020,3,2112
44055,1,98,3,2020,3,2113
44056,1,104,3,2020,3,2114
44057,1,104,3,2020,3,2115
44058,1,95,3,2020,3,2116
44059,1,98,3,2020,3,2117
44060,1,116,3,2020,3,2118
44061,1,114,3,2020,3,2119
44062,1,113,3,2020,3,2120
44063,1,112,3,2020,3,2121
44064,1,102,3,2020,3,2122
44065,1,101,3,2020,3,2123
44066,1,108,3,2020,3,2124
44067,1,114,3,2020,3,2125
44068,1,110,3,2020,3,2126
44069,1,104,3,2020,3,2127
44070,1,98,3,2020,3,2128
44071,1,110,3,2020,3,2129
44072,1,100,3,2020,3,2130
44073,1,106,3,2020,3,2131
44074,1,114,3,2020,3,2132
44075,1,108,3,2020,3,2133
44076,1,101,3,2020,3,2134
44077,1,97,3,2020,3,2135
44078,1,102,3,2020,3,2136
44079,1,102,3,2020,3,2137
44080,1,108,3,2020,3,2138
44081,1,113,3,2020,3,2139
44082,1,110,3,2020,3,2140
44083,1,104,3,2020,3,2141
44084,1,98,3,2020,3,2142
44085,1,102,3,2020,3,2143
44086,1,108,3,2020,3,2144
44087,1,105,3,2020,3,2145
